Ticker,Inventory,Working Capital,Total Assets,Current Assets,Current Liabilities,Cash And Cash Equivalents,Total Debt,Stockholders Equity,Invested Capital,Reconciled Cost Of Revenue,Operating Revenue,Ebitda,Ebit,Interest Expense,Gross Profit,Net Income,mean,count
AAME,,,391512333.3333333,,,24311666.666666668,34407666.666666664,129513000.0,163865666.66666666,,194251000.0,,9283333.333333334,1649666.6666666667,,5991666.666666667,0.02,2.0
AAN,753049333.3333334,537867333.3333334,1551061666.6666667,853847333.3333334,315980000.0,42223666.666666664,446145666.6666667,708297666.6666666,792435333.3333334,614111333.3333334,1943285666.6666667,503935000.0,-81782000.0,7113666.666666667,1134934666.6666667,-53752666.666666664,0.10650000000000001,8.0
AAOI,94197333.33333333,78575000.0,447842333.3333333,195470666.66666666,116895666.66666667,34255333.333333336,153449000.0,239043666.66666666,384499333.3333333,182374333.33333334,223002000.0,-26966666.666666668,-51402000.0,5858000.0,40627666.666666664,-59670333.333333336,,
AAON,137142666.66666666,165359666.66666666,637697000.0,262482333.33333334,97122666.66666667,29111666.666666668,38013333.333333336,459249666.6666667,496251000.0,450577666.6666667,627900333.3333334,127606333.33333333,97113000.0,132000.0,177083666.66666666,79381000.0,0.1322225,6.0
AAP,4704159666.666667,1099239333.3333333,12017442333.333334,6197443000.0,5098203666.666667,568567333.3333334,3357018333.3333335,3122028000.0,4268890333.3333335,5962190000.0,10753010666.666666,1011726000.0,747121333.3333334,45245666.666666664,4790820666.666667,537000333.3333334,0.8541666666666666,12.0
AAPL,5195666666.666667,9699666666.666666,342548333333.3333,137984666666.66666,128285000000.0,32200666666.666668,119074666666.66667,59700333333.333336,178775000000.0,202028666666.66666,344886666666.6667,112431333333.33333,101283333333.33333,2816333333.3333335,142858000000.0,83964666666.66667,0.21520833333333333,12.0
AAT,,59959333.333333336,2941039000.0,206627333.33333334,146668000.0,108809333.33333333,1595898333.3333333,1243890333.3333333,2811904333.3333335,134442000.0,364342333.3333333,215944000.0,99965333.33333333,56753000.0,246574333.33333334,42686000.0,0.2866666666666666,12.0
AB,,,1768141000.0,,,,,1766261333.3333333,,,343411333.3333333,,,,,313129333.3333333,0.8258333333333333,12.0
ABAT,0.0,19575035.5,37062546.0,22012355.0,2437319.5,20916334.0,137782.0,34537332.0,33498582.0,,0.0,-36127842.0,-36192490.5,1457522.5,,-37650013.0,,
ABBV,3339000000.0,-4276333333.3333335,145299666666.66666,26854666666.666668,31131000000.0,9132000000.0,75337000000.0,15246000000.0,90583000000.0,16749000000.0,53351666666.666664,20143333333.333332,12323666666.666666,2369000000.0,36602666666.666664,9331333333.333334,1.2966666666666666,12.0
ABCB,,,23116748333.333332,,,2420114666.6666665,1139921666.6666667,2936979666.6666665,4076901333.3333335,,1032558333.3333334,,,76465000.0,,328480333.3333333,0.14999999999999997,12.0
ABCL,1537333.3333333333,808710000.0,1288337333.3333333,922872000.0,114162000.0,485597666.6666667,42237666.666666664,1029839333.3333334,1029839333.3333334,43534000.0,364594000.0,222977000.0,204436000.0,5260333.333333333,318229000.0,143633666.66666666,,
ABEO,,46924000.0,98332666.66666667,69044333.33333333,22120333.333333332,19917000.0,8578666.666666666,57226666.666666664,57812666.666666664,225000.0,4804666.666666667,-61905666.666666664,-66786333.333333336,2835666.6666666665,1982000.0,-69622000.0,,
ABEV,10047866666.666666,-366133333.3333333,133919000000.0,37262000000.0,37628133333.333336,16214800000.0,3922800000.0,79471433333.33333,80768300000.0,34382633333.333336,107097066666.66667,20437233333.333332,14930433333.333334,1100700000.0,35931400000.0,12836100000.0,0.08775,4.0
ABG,850933333.3333334,463400000.0,6566766666.666667,1748300000.0,1284900000.0,138533333.33333334,3538400000.0,1974766666.6666667,5233733333.333333,8725733333.333334,10801133333.333334,947166666.6666666,897366666.6666666,112400000.0,2075400000.0,594700000.0,,
ABIO,,46319666.666666664,49479333.333333336,49029333.333333336,2709666.6666666665,48291666.666666664,357333.3333333333,46412333.333333336,46412333.333333336,,0.0,-13123666.666666666,-13223000.0,4500.0,,-12995333.333333334,,
ABL,,1148616.0,4082960.6666666665,2875458.0,1726842.0,1970228.6666666667,245206.33333333334,747932.0,747932.0,15326042.0,25055308.666666668,546760.5,478477.5,4408.5,8514630.5,794376.3333333334,,
ABLLL,,1148616.0,4082960.6666666665,2875458.0,1726842.0,1970228.6666666667,245206.33333333334,747932.0,747932.0,15326042.0,25055308.666666668,546760.5,478477.5,4408.5,8514630.5,794376.3333333334,,
ABLLW,,1148616.0,4082960.6666666665,2875458.0,1726842.0,1970228.6666666667,245206.33333333334,747932.0,747932.0,15326042.0,25055308.666666668,546760.5,478477.5,4408.5,8514630.5,794376.3333333334,,
ABLV,11542742.333333334,12148707.0,36244936.0,34836128.0,22687421.0,5600532.0,7626795.666666667,6389116.666666667,13909627.333333334,86856387.66666667,111284895.0,9582533.333333334,9365583.0,571157.3333333334,24428507.333333332,7513837.333333333,,
ABLVW,11542742.333333334,12148707.0,36244936.0,34836128.0,22687421.0,5600532.0,7626795.666666667,6389116.666666667,13909627.333333334,86856387.66666667,111284895.0,9582533.333333334,9365583.0,571157.3333333334,24428507.333333332,7513837.333333333,,
ABM,,259466666.66666666,4360666666.666667,1468100000.0,1208633333.3333333,176666666.66666666,1107133333.3333333,1608966666.6666667,2566233333.3333335,,6674266666.666667,318700000.0,219133333.33333334,38100000.0,,119000000.0,0.19045454545454546,11.0
ABNB,,5562202333.333333,13412499666.666666,12054462000.0,6492259666.666667,6308519000.0,2362936000.0,4412261000.0,6349700000.0,1177014000.0,5923066333.333333,-671458000.0,-786416666.6666666,211229333.33333334,4746052333.333333,-1014572000.0,,
ABOS,,134697666.66666666,157115333.33333334,141139666.66666666,6442000.0,98680000.0,52500.0,131789000.0,131789000.0,,0.0,-24186666.666666668,-24244333.333333332,,,-50262333.333333336,,
ABR,,,13257938666.666666,,,426155000.0,7737817666.666667,2233163000.0,9544541000.0,,548039000.0,,,312946000.0,,278677333.3333333,0.3458333333333334,12.0
ABR-PD,,,13257938666.666666,,,426155000.0,7737817666.666667,2233163000.0,9544541000.0,,548039000.0,,,312946000.0,,278677333.3333333,0.37010440000000006,5.0
ABR-PE,,,13257938666.666666,,,426155000.0,7737817666.666667,2233163000.0,9544541000.0,,548039000.0,,,312946000.0,,278677333.3333333,0.37868875,4.0
ABR-PF,,,13257938666.666666,,,426155000.0,7737817666.666667,2233163000.0,9544541000.0,,548039000.0,,,312946000.0,,278677333.3333333,0.390625,3.0
ABSI,,152984000.0,278590666.6666667,177725333.33333334,24741333.333333332,127463666.66666667,19164666.666666668,183697666.66666666,190407666.66666666,,5103000.0,-67905666.66666667,-74846333.33333333,1679333.3333333333,,-73405666.66666667,,
ABT,5447333333.333333,9801000000.0,74060666666.66667,23301333333.333332,13500333333.333334,8839666666.666666,18790333333.333332,35090666666.666664,52947333333.333336,16247333333.333334,40445333333.333336,11084666666.666666,7707333333.333333,545666666.6666666,22884666666.666668,6166333333.333333,0.4266666666666666,12.0
ABTS,,2081532.0,11521395.333333334,3307677.0,1226145.0,1672646.3333333333,359549.0,10295250.333333334,10411733.333333334,230645.0,443408.0,-5793031.333333333,-7881264.666666667,30998.5,-38766.0,-8062416.0,,
ABUS,,128628333.33333333,178994666.66666666,146501333.33333334,17873000.0,64103000.0,2594666.6666666665,136085666.66666666,86283000.0,47481000.0,18973666.666666668,-63750666.666666664,-65470000.0,2864666.6666666665,-40567000.0,-69816000.0,,
ABVC,8658.333333333334,819254.3333333334,11720071.0,5604665.0,4785410.666666667,3395673.6666666665,4216578.333333333,5126859.333333333,7874842.666666667,103405.66666666667,602875.0,-12180071.666666666,-12204383.0,308736.6666666667,499469.3333333333,-13017738.666666666,,
ABVX,2000000.0,30805333.333333332,85005000.0,53690000.0,22884666.666666668,38978333.333333336,44501666.666666664,20737666.666666668,65239333.333333336,43354666.666666664,0.0,-50141666.666666664,-50367333.333333336,2969666.6666666665,-43354666.666666664,-49584666.666666664,,
AC,,508151333.3333333,1101857000.0,548329000.0,40177666.666666664,192339666.66666666,,908745333.3333334,908745333.3333334,20925333.333333332,17873000.0,17411666.666666668,17154333.333333332,235333.33333333334,-2547000.0,9704000.0,0.09991699999999999,6.0
ACA,305700000.0,415866666.6666667,3058466666.6666665,763200000.0,347333333.3333333,109700000.0,494866666.6666667,2009966666.6666667,2504833333.3333335,1688600000.0,2071600000.0,338633333.3333333,201000000.0,21666666.666666668,383000000.0,140666666.66666666,0.05000000000000001,12.0
ACABU,,-855051.0,103699229.0,385113.0,877320.6666666666,196223.0,65138.5,99321908.33333333,99365334.0,,0.0,-2050410.0,-2050410.0,,,886918.0,,
ACABW,,-855051.0,103699229.0,385113.0,877320.6666666666,196223.0,65138.5,99321908.33333333,99365334.0,,0.0,-2050410.0,-2050410.0,,,886918.0,,
ACAC,,400458.0,89848407.0,707430.0,306972.0,547478.0,,86893341.0,86893341.0,,0.0,-714479.0,-714479.0,,,217224.0,,
ACACW,,400458.0,89848407.0,707430.0,306972.0,547478.0,,86893341.0,86893341.0,,0.0,-714479.0,-714479.0,,,217224.0,,
ACAD,8066333.333333333,505237000.0,690183333.3333334,614458666.6666666,109221666.66666667,196103000.0,58659000.0,522772000.0,522772000.0,16619000.0,481045000.0,-224106333.33333334,-226873666.66666666,,464426000.0,-221809666.66666666,,
ACB,143894333.33333334,436346333.3333333,2156336000.0,609509000.0,173162666.66666666,340481000.0,400096000.0,1615708333.3333333,1947506333.3333333,204818666.66666666,287257333.3333333,-1746277000.0,-1848429000.0,71455000.0,-6756000.0,-1897981000.0,,
ACBAW,,-745209.3333333334,32075347.333333332,106974.66666666667,852184.0,71146.66666666667,1366200.0,29579830.0,30035230.0,,0.0,-931489.5,-931489.5,,,40811.5,,
ACCD,,336145000.0,880519500.0,431559000.0,95414000.0,399868500.0,160168500.0,623321000.0,763952000.0,131346000.0,240189500.0,-83549000.0,-108959000.0,3314500.0,108843500.0,-86888000.0,,
ACCO,376100000.0,226966666.66666666,2978233333.3333335,845133333.3333334,618166666.6666666,46666666.666666664,1144533333.3333333,805866666.6666666,1847433333.3333333,1284433333.3333333,1876033333.3333333,190466666.66666666,111866666.66666667,43566666.666666664,553200000.0,50233333.333333336,0.06916666666666665,12.0
ACDC,126699333.33333333,67251333.33333333,1391825666.6666667,418930000.0,351678666.6666667,14484000.0,539904333.3333334,-286829333.3333333,214075000.0,998166666.6666666,1247233333.3333333,285800000.0,99566666.66666667,36200000.0,249066666.66666666,10100000.0,,
ACEL,3470500.0,161687000.0,679694333.3333334,233063666.66666666,71376666.66666667,185783333.33333334,407898333.3333333,154974000.0,562872333.3333334,458673000.0,661984666.6666666,103029333.33333333,57352000.0,16015333.333333334,214945666.66666666,35083666.666666664,,
ACET,,195103000.0,274487666.6666667,214604000.0,19501000.0,206510000.0,21202000.0,235098000.0,235098000.0,,17541000.0,-55226000.0,-57005666.666666664,130000.0,,-56155666.666666664,,
ACGL,,,45457747333.333336,,,873372000.0,2822064666.6666665,13187260666.666666,15195992000.0,,8957595333.333334,,1854746333.3333333,137818666.66666666,,1679507000.0,,
ACGLN,,,45457747333.333336,,,873372000.0,2822064666.6666665,13187260666.666666,15195992000.0,,8957595333.333334,,1854746333.3333333,137818666.66666666,,1679507000.0,0.294,6.0
ACGLO,,,45457747333.333336,,,873372000.0,2822064666.6666665,13187260666.666666,15195992000.0,,8957595333.333334,,1854746333.3333333,137818666.66666666,,1679507000.0,0.341,12.0
ACHC,4908000.0,474393000.0,5418447000.0,1174850333.3333333,700457333.3333334,203386333.33333334,2141877000.0,2409890666.6666665,4411703000.0,92714333.33333333,2338240666.6666665,486100000.0,379519333.3333333,101619333.33333333,2245526333.3333335,-69452666.66666667,,
ACHL,,205133333.33333334,252127333.33333334,223042000.0,17908666.666666668,205835333.33333334,12272666.666666666,225314666.66666666,225270000.0,,0.0,-56185000.0,-58768333.333333336,,,-55158000.0,,
ACHR,,417433333.3333333,461333333.3333333,445900000.0,28466666.666666668,284200000.0,16166666.666666666,409366666.6666667,419033333.3333333,,0.0,-198766666.66666666,-200733333.33333334,600000.0,,-229966666.66666666,,
ACHV,,26605000.0,39261666.666666664,36299666.666666664,9694666.666666666,34548666.666666664,10453333.333333334,24543666.666666668,34874000.0,,0.0,-29234000.0,-29481000.0,596333.3333333334,,-30077333.333333332,,
ACI,4401050000.0,86850000.0,27360500000.0,7677200000.0,7590350000.0,2309500000.0,14246250000.0,2174450000.0,9717750000.0,50220250000.0,70192350000.0,4337500000.0,2125700000.0,511600000.0,20568450000.0,1234900000.0,0.7849999999999999,10.0
ACIC,,,2795003333.3333335,,,227112333.33333334,157669666.66666666,175373333.33333334,331065000.0,,645535000.0,,-210618333.33333334,9528666.666666666,,-208076000.0,0.060000000000000005,9.0
ACIU,,172323333.33333334,228707000.0,187498333.33333334,15175000.0,91565000.0,2644666.6666666665,205482666.66666666,205482666.66666666,,6455333.333333333,-65934000.0,-68178000.0,373333.3333333333,,-68556666.66666667,,
ACIW,,229517000.0,3251846333.3333335,1069051000.0,839534000.0,137471333.33333334,1154669666.6666667,1214853666.6666667,2318394000.0,632338000.0,1362273666.6666667,360415000.0,211736333.33333334,51627666.666666664,709806666.6666666,114209333.33333333,,
ACLS,199488666.66666666,494993000.0,797168333.3333334,655894000.0,160901000.0,227999000.0,47319000.0,562605666.6666666,562605666.6666666,390055666.6666667,685662000.0,143061666.66666666,132273666.66666667,5207333.333333333,295606333.3333333,110570333.33333333,,
ACLX,,117406666.66666667,166764333.33333334,143009666.66666666,25603000.0,47202666.666666664,44065500.0,6573000.0,6573000.0,,0.0,-93674333.33333333,-94671333.33333333,865000.0,,-95247666.66666667,,
ACM,,836793000.0,11957406666.666666,6508906333.333333,5672113333.333333,1369912333.3333333,2832844666.6666665,2827227333.3333335,4986854000.0,12457685000.0,13243003333.333334,761763666.6666666,566876333.3333334,169513333.33333334,785318333.3333334,99142000.0,0.15,4.0
ACMR,233309000.0,490778333.3333333,876312000.0,725798666.6666666,235020333.33333334,294088333.3333333,56218666.666666664,497403333.3333333,549966000.0,145712333.33333334,268402333.33333334,47296000.0,44371333.333333336,1134000.0,122690000.0,31933333.333333332,,
ACN,,4377395000.0,42505942000.0,19675712666.666668,15298317666.666666,8157779000.0,3439301000.0,19545362333.333332,19606193333.333332,35470969333.333336,52151577666.666664,9615533666.666666,7957165666.666667,46627666.666666664,16680608333.333334,5963939000.0,0.9100000000000001,12.0
ACNB,,,2622618666.6666665,,,425881333.3333333,39671666.666666664,258376000.0,294857666.6666667,,97329666.66666667,,,7587000.0,,27326666.666666668,0.2575,12.0
ACNT,100927000.0,114073333.33333333,247343000.0,152412333.33333334,38339000.0,1232666.6666666667,101897000.0,108714666.66666667,174679666.66666666,288303666.6666667,334954000.0,17125333.333333332,5906000.0,2112666.6666666665,46650333.333333336,5014666.666666667,,
ACON,,-4717468.333333333,2031950.3333333333,843469.6666666666,5560938.0,640106.6666666666,2188418.0,-3528987.6666666665,-2070186.0,66906.0,56462.666666666664,-4662584.0,-4838014.666666667,713361.3333333334,-10443.333333333334,-5551376.0,,
ACONW,,-4717468.333333333,2031950.3333333333,843469.6666666666,5560938.0,640106.6666666666,2188418.0,-3528987.6666666665,-2070186.0,66906.0,56462.666666666664,-4662584.0,-4838014.666666667,713361.3333333334,-10443.333333333334,-5551376.0,,
ACOR,19992333.333333332,58793333.333333336,494581666.6666667,135202333.33333334,76409000.0,51513000.0,207936000.0,160904666.66666666,354406666.6666667,29621000.0,133534666.66666667,-17706333.333333332,-53726333.333333336,30269666.666666668,98657333.33333333,-89821333.33333333,,
ACP,,,324594508.6666667,,,1377205.0,95733333.33333333,195532969.33333334,291266302.6666667,,-8895566.0,,,1840564.3333333333,,-9612758.666666666,0.10343888888888891,36.0
ACR,,,2105003666.6666667,,,43695666.666666664,1678841000.0,406015000.0,2068068000.0,,-11560666.666666666,,,67302333.33333333,,-51055666.666666664,,
ACR-PC,,,2105003666.6666667,,,43695666.666666664,1678841000.0,406015000.0,2068068000.0,,-11560666.666666666,,,67302333.33333333,,-51055666.666666664,0.6468754999999999,10.0
ACR-PD,,,2105003666.6666667,,,43695666.666666664,1678841000.0,406015000.0,2068068000.0,,-11560666.666666666,,,67302333.33333333,,-51055666.666666664,0.4757817142857143,7.0
ACRE,,,2361445666.6666665,,,88889666.66666667,1655347333.3333333,633061000.0,2288408333.3333335,,96601000.0,,,58751666.666666664,,37361666.666666664,0.3433333333333333,12.0
ACRS,,144777333.33333334,192197000.0,164691666.66666666,19914333.333333332,31563000.0,4211000.0,144204000.0,147755000.0,7268666.666666667,13973333.333333334,-65337666.666666664,-66352333.333333336,,7063000.0,-76262666.66666667,,
ACRV,,74726333.33333333,96666000.0,78074000.0,3347666.6666666665,43568333.333333336,3549000.0,46084333.333333336,46103666.666666664,,0.0,-17198333.333333332,-17336333.333333332,,,-17572000.0,,
ACST,,37960333.333333336,71310333.33333333,42038333.333333336,4078000.0,31840333.333333332,176000.0,58974666.666666664,58974666.666666664,25333.333333333332,65333.333333333336,-16026000.0,-17107333.333333332,123500.0,40000.0,-18336666.666666668,,
ACT,,,5742544000.0,,,464132333.3333333,740469333.3333334,4029414000.0,4769883333.333333,,1107172333.3333333,,728936000.0,40317333.333333336,,540421000.0,0.6925000000000001,4.0
ACTG,7717333.333333333,401373666.6666667,597697000.0,538778666.6666666,137405000.0,254091666.66666666,121765000.0,318329000.0,437449333.3333333,32770000.0,59017333.333333336,69688666.66666667,60021333.333333336,8163333.333333333,26247333.333333332,44454333.333333336,,
ACV,,,435714533.0,,,113835.5,75000000.0,323123452.0,398123452.0,,67376471.0,,,2270329.5,,65388506.0,0.3215128205128205,39.0
ACVA,,342770666.6666667,767477333.3333334,655530666.6666666,312760000.0,359690333.3333333,28069000.0,300709666.6666667,327653666.6666667,184115000.0,329440333.3333333,-63442333.333333336,-72567333.33333333,798000.0,144622000.0,-73798666.66666667,,
ACXP,,7492242.0,8618292.0,8618292.0,1126050.0,8415336.0,66503.0,7475616.0,7497783.666666667,,0.0,-9835671.333333334,-9835671.333333334,,,-9813503.666666666,,
ADAG,,104439520.33333333,142057769.33333334,138122215.0,33682694.666666664,131100306.33333333,14480523.333333334,50086369.0,64498286.666666664,,6722965.0,-62898057.666666664,-64042381.0,419750.0,,-65182353.666666664,,
ADAP,2086000.0,300955000.0,416534333.3333333,356326666.6666667,55371666.666666664,104954333.33333333,24085333.333333332,209688333.33333334,209688333.33333334,,12418333.333333334,-145694333.33333334,-152439666.66666666,,,-151212666.66666666,,
ADBE,,1746333333.3333333,26230000000.0,8603666666.666666,6857333333.333333,4186000000.0,4671333333.333333,14037333333.333334,18160333333.333332,1284666666.6666667,15419666666.666666,6210333333.333333,5410000000.0,113666666.66666667,13502333333.333334,4946000000.0,,
ADC,,-17602666.666666668,5275426000.0,82026666.66666667,99629333.33333333,25717333.333333332,1615315333.3333333,3523724000.0,5022372666.666667,17196000.0,339002666.6666667,299234333.3333333,176046666.66666666,51303333.333333336,297537000.0,122030333.33333333,0.27907142857142864,28.0
ADCT,9895333.333333334,402773000.0,553610666.6666666,473882333.3333333,71109333.33333333,410726666.6666667,99648666.66666667,196773333.33333334,290038333.3333333,1990666.6666666667,81275000.0,-195003000.0,-197313000.0,20063333.333333332,79284333.33333333,-210705333.33333334,,
ADD,,9665567.333333334,47219230.666666664,12889877.0,3224309.6666666665,678399.3333333334,,43994921.0,43994921.0,4228697.0,7767679.333333333,-27458503.333333332,-30663024.333333332,8766.666666666666,3538982.3333333335,-32357742.666666668,,
ADEA,7460000.0,247787000.0,2127241333.3333333,441497000.0,193710000.0,121723666.66666667,810883666.6666666,1035974000.0,1814050666.6666667,102557500.0,448688000.0,363863666.6666667,176419333.33333334,40727000.0,782300500.0,-68191666.66666667,0.07500000000000001,12.0
ADI,1069594666.6666666,2085348000.0,41364341333.333336,4277999000.0,2192651000.0,1501465333.3333333,6203243000.0,28818603333.333332,34973137333.333336,2327704333.3333335,8311765000.0,3500224666.6666665,2105872666.6666667,192846000.0,5249321333.333333,1786581333.3333333,0.69,12.0
ADIL,,3452914.6666666665,6233074.333333333,5459126.0,2006211.3333333333,4821693.666666667,154778.33333333334,3590123.6666666665,3590123.6666666665,,0.0,-13956422.333333334,-13995146.0,,,-14349244.0,,
ADM,13655000000.0,10094666666.666666,55209666666.666664,31535000000.0,21440333333.333332,882000000.0,10640666666.666666,22253666666.666668,31803000000.0,77716666666.66667,83720000000.0,4809666666.666667,3809666666.6666665,333333333.3333333,6003333333.333333,2940333333.3333335,0.3766666666666667,12.0
ADMA,123179896.66666667,181093045.33333334,277462372.6666667,210957272.66666666,29864227.333333332,64510756.666666664,118343470.0,127131997.33333333,237354699.0,81823495.66666667,92414261.0,-50809396.666666664,-56326494.0,14773688.666666666,5788785.666666667,-71100182.66666667,,
ADN,6561979.666666667,37526798.666666664,84837687.0,49515396.0,11988597.333333334,37716244.666666664,4041597.6666666665,64185175.666666664,64199440.0,4142103.3333333335,5262884.0,-29222074.666666668,-31229910.666666668,,429278.0,-32660347.333333332,,
ADNT,871333333.3333334,966666666.6666666,10065666666.666666,4577000000.0,3610333333.3333335,1386666666.6666667,3527000000.0,1887333333.3333333,5414333333.333333,12748666666.666666,13490333333.333334,915666666.6666666,578333333.3333334,223666666.66666666,741666666.6666666,147000000.0,,
ADNWW,6561979.666666667,37526798.666666664,84837687.0,49515396.0,11988597.333333334,37716244.666666664,4041597.6666666665,64185175.666666664,64199440.0,4142103.3333333335,5262884.0,-29222074.666666668,-31229910.666666668,,429278.0,-32660347.333333332,,
ADOC,,-1666244.0,68920404.0,481276.3333333333,2147520.3333333335,412618.0,1595098.0,66311681.333333336,67375080.0,,0.0,-4272570.5,-4272570.5,20564.5,,-4293135.0,,
ADOCW,,-1666244.0,68920404.0,481276.3333333333,2147520.3333333335,412618.0,1595098.0,66311681.333333336,67375080.0,,0.0,-4272570.5,-4272570.5,20564.5,,-4293135.0,,
ADP,,1243566666.6666667,50335400000.0,42370266666.666664,41126700000.0,1973333333.3333333,3011733333.3333335,4882533333.333333,7541433333.333333,8849100000.0,14891366666.666666,4034133333.3333335,3532200000.0,82900000.0,6042266666.666667,2671300000.0,0.9883333333333333,12.0
ADPT,15926333.333333334,454338666.6666667,965458333.3333334,563936000.0,109597333.33333333,117510333.33333333,109201333.33333333,603807666.6666666,603807666.6666666,30498666.666666668,146011333.33333334,-170966666.66666666,-185415000.0,2119000.0,102764666.66666667,-184565666.66666666,,
ADSE,29268333.333333332,53815666.666666664,111998000.0,85909000.0,32093333.333333332,45424000.0,5324333.333333333,56350000.0,58975333.333333336,34400666.666666664,35611666.666666664,-33098000.0,-36252000.0,1710333.3333333333,-1642333.3333333333,-38942000.0,,
ADSEW,29268333.333333332,53815666.666666664,111998000.0,85909000.0,32093333.333333332,45424000.0,5324333.333333333,56350000.0,58975333.333333336,34400666.666666664,35611666.666666664,-33098000.0,-36252000.0,1710333.3333333333,-1642333.3333333333,-38942000.0,,
ADSK,,-937100000.0,7943400000.0,2694750000.0,3631850000.0,1650100000.0,2582800000.0,907250000.0,3039850000.0,280500000.0,3850000000.0,750000000.0,614000000.0,58000000.0,3710500000.0,852500000.0,,
ADT,267112000.0,-659539666.6666666,16944174333.333334,1227307000.0,1886846666.6666667,162224666.66666666,9692788666.666666,3227067666.6666665,12890260000.0,1112313000.0,4895280000.0,1948597666.6666667,107890666.66666667,476426333.3333333,3732011666.6666665,-280116666.6666667,0.03500000000000001,12.0
ADTH,,82138666.66666667,176052000.0,118349000.0,36210333.333333336,63129666.666666664,25571666.666666668,110207666.66666667,133290666.66666667,73557333.33333333,150820666.66666666,13222666.666666666,5006000.0,2844500.0,77263333.33333333,20956000.0,,
ADTHW,,82138666.66666667,176052000.0,118349000.0,36210333.333333336,63129666.666666664,25571666.666666668,110207666.66666667,133290666.66666667,73557333.33333333,150820666.66666666,13222666.666666666,5006000.0,2844500.0,77263333.33333333,20956000.0,,
ADTN,230959666.66666666,299324666.6666667,1012730000.0,525367000.0,226042333.33333334,75136000.0,73305000.0,574862333.3333334,615040333.3333334,443956666.6666667,698350000.0,6742000.0,-26679333.333333332,1158666.6666666667,254393333.33333334,-2764666.6666666665,0.08999999999999998,12.0
ADTX,481596.6666666667,5571859.333333333,13498553.333333334,8397806.666666666,2825947.3333333335,7047175.666666667,3313421.6666666665,8799520.666666666,9402202.333333334,281586.0,346249.6666666667,-25868582.333333332,-26211911.0,1511578.0,64663.666666666664,-27723489.0,,
ADUS,,147369666.66666666,926053666.6666666,278281666.6666667,130912000.0,131311333.33333333,227089333.33333334,575520000.0,758038666.6666666,594856666.6666666,860131333.3333334,73672666.66666667,60137666.666666664,5967333.333333333,265274666.66666666,41428000.0,,
ADV,64387333.333333336,446621000.0,5298043666.666667,1053691000.0,607070000.0,163212666.66666666,2127218333.3333333,2009710666.6666667,4068780666.6666665,3002930333.3333335,3602570333.3333335,-141240000.0,-378478000.0,158810000.0,599640000.0,-500604666.6666667,,
ADVM,,289247000.0,410222000.0,314059333.3333333,24812333.333333332,55016666.666666664,80168000.0,310683333.3333333,310683333.3333333,,2500000.0,-135292000.0,-140402333.33333334,,,-139194333.33333334,,
ADX,,,2348356738.0,,,380871.3333333333,,2326846249.6666665,,,180635285.33333334,,,,,167970640.33333334,0.19333333333333336,12.0
ADXN,,12740886.666666666,17001882.0,16420100.333333334,3679213.6666666665,15378987.333333334,474181.6666666667,12151271.333333334,12151271.333333334,,2650521.6666666665,-15927934.666666666,-16277771.666666666,60470.333333333336,,-16338242.0,,
AEAE,,504398.0,237194720.0,1014427.5,510029.5,595729.0,175000.0,220464690.5,220552190.5,,0.0,-1532260.0,-1532260.0,,,12854233.0,,
AEAEW,,504398.0,237194720.0,1014427.5,510029.5,595729.0,175000.0,220464690.5,220552190.5,,0.0,-1532260.0,-1532260.0,,,12854233.0,,
AEE,593333333.3333334,-694333333.3333334,35223000000.0,2096333333.3333333,2790666666.6666665,52333333.333333336,13427666666.666666,9715333333.333334,23143000000.0,3531666666.6666665,6715000000.0,2865000000.0,1575666666.6666667,429333333.3333333,3064000000.0,978333333.3333334,0.5466666666666666,12.0
AEF,,,463609388.0,,,1686368.3333333333,50300000.0,404072121.3333333,454372121.3333333,,-26103410.333333332,,,891910.6666666666,,-27612687.0,0.10400000000000002,12.0
AEG,,,437950666666.6667,,,6221333333.333333,9993333333.333334,21592000000.0,31342666666.666668,,21240000000.0,,-119000000.0,326666666.6666667,,133666666.66666667,0.08859999999999998,5.0
AEHL,27930000.0,45603333.333333336,171086333.33333334,135904666.66666666,90301333.33333333,14720000.0,63378333.333333336,49752666.666666664,77340000.0,107974666.66666667,119291333.33333333,-8447666.666666666,-8560666.666666666,50333.333333333336,11316666.666666666,-113255000.0,,
AEHR,10629666.666666666,24300666.666666668,34855666.666666664,32280666.666666668,7980000.0,13833000.0,3257000.0,25505000.0,27091000.0,17217333.333333332,29906666.666666668,713666.6666666666,357666.6666666667,,12689333.333333334,1540333.3333333333,,
AEI,57459.333333333336,99313710.66666667,148471408.0,107870699.66666667,8556989.0,32951546.0,2519776.0,115334346.33333333,116897410.33333333,9039792.666666666,13302279.666666666,-55352345.666666664,-56301215.0,155591.33333333334,4466028.666666667,-48988590.333333336,,
AEIS,311922666.6666667,757120333.3333334,1819056666.6666667,1110332333.3333333,353212000.0,494519333.3333333,474293333.3333333,917285666.6666666,1279966000.0,958283000.0,1572400666.6666667,250500333.33333334,196847333.33333334,5450500.0,583232333.3333334,156357000.0,0.1,8.0
AEL,,,74654609666.66667,,,5174724333.333333,673092333.3333334,5280446000.0,5953510333.333333,,3769142333.3333335,,2726311333.3333335,1737923000.0,,788798666.6666666,0.34,3.0
